PMC	PMID
7809201	33446797
8715550	33439408
7811294	33520452
7835040	33436530
7828118	33445695
7815400	33505580
7810779	33490687
7802162	33435880
7829501	33505957
7826676	33440613
7802278	33430899
7826641	33435455
7804923	33421349
7796573	33422011
7826973	33430095
7819887	33488552
7810534	33505491
8407743	33414320
8169729	33415675
7825706	33430253
7817656	33488585
7791884	33413404
7791649	33413674
7790341	33414457
7788973	33413609
7825515	33419174
7825404	33419059
7789590	33407564
7789456	33408092
7813892	33469528
7795342	33466385
7960738	33398063
7809910	33398382
7798028	33552283
7782578	33397986
7780622	33390170
7882967	33393205
7779385	33442519
7884585	33387198
7786833	33386384
7778494	33389257
8799092	35116278
8429804	32399746
7867916	33569429
7839246	33484491
7823694	33401487
7797554	33437193
7797547	33437198
7778603	33408772
7757030	33390854
7738890	33391526
7681096	33391485
10462379	36468617
10410669	35737940
10267099	36209578
10258594	37313021
10461521	35561285
10460649	36416454
10379436	36191009
10370463	37496708
10350868	35642544
10333001	36480439
10259871	36328790
10248880	36087925
10233492	36567473
10203026	35488953
10090818	37065674
10182442	37193074
10162446	35101743
10147475	37125371
10129760	36031459
10108098	35708492
10068380	37021242
9977988	35421910
9973022	35481854
9934492	36824488
9934471	36824487
9934428	36824376
9937015	36474425
9923811	36816999
9906498	35157435
9892004	36509107
9885469	35912793
10189430	37206235
10181026	36565213
10149039	35876554
10090920	37064809
10090528	37065660
10088853	36372945
10086817	36069281
10061228	35499350
10024315	36942066
9994419	35948487
9958216	36287377
9948180	36511313
9947488	36844245
9947484	36844236
9947384	36844247
9934498	36824373
9924975	36250422
9844390	36504129
9894242	36442131
9885846	36721425
9878725	35472296
9868431	36680481
9867471	36676839
9865428	36678641
9852400	36244053
9852027	36254886
9847533	36683745
9849136	35953672
9845518	36683756
9842060	36684075
9840088	36654777
7614068	35815530
9832505	36520063
9830177	36636220
9829013	36632245
9827764	36254993
9821731	36614475
9820391	36613995
9820170	36613578
9816928	36177893
9816927	35920005
9811450	36394087
9798967	36310110
9765404	36426604
9808675	35134805
9790068	36527342
9805454	36587043
9790099	36589023
9796056	35734943
9795886	35779243
9795631	36575551
9793308	36582477
9792887	36582823
9785386	36559908
9785055	36559856
9784316	36547560
9784094	36555821
9783548	36555944
9781754	36559871
9781371	36559794
9780794	36555962
9780205	36550127
9780112	36569243
9778363	36547351
9778324	36547342
9776846	36552862
9776421	36552731
9775592	36551237
9775591	36552081
9774677	36551007
9774464	36552216
9773491	36550545
9770096	36568491
9742566	36544527
9724602	36342181
9724012	36532689
9749239	36514148
9748944	36379050
9745484	36254806
9743151	36519089
9734535	36532602
9740951	36501648
9740948	36500418
9738435	36499786
9734558	36494468
9733183	36494708
9733047	36494706
9732347	36482172
9730475	36506137
9730456	36506141
9723510	36483751
9721035	35443135
9700269	36475023
9718788	36460783
9715733	36466358
9707069	36457847
9699038	36354988
9698198	36430637
9694756	36365121
9694341	36354993
9692885	36433006
9692765	36431692
9690256	36421567
9689760	36354604
9687588	36421094
9684529	36418910
9682832	36414973
9680506	36412727
9678533	36401376
9675866	36402790
9675207	36403027
9670284	36406493
9668581	36404785
9663507	36376498
9661832	36161289
9657428	36359794
9657383	36362167
9656948	36364053
9654850	36365661
9652405	36369425
9648058	36385898
9647879	36385880
9644448	36348463
9641498	36394046
9651143	35245713
9645770	35068481
9638231	36373108
9636273	36333395
9631876	36340063
9603909	36338664
9627508	36338112
9626752	36338140
9626714	36271317
9626698	36117225
9626536	36319793
9802318	36714858
9875620	36453581
9850442	36699640
9841223	36437797
9868438	36680482
9864922	36678719
9863692	36677116
9858187	36661798
9854877	36671596
9854839	36671602
9847547	36683747
9847536	36683760
9847531	36683749
9847523	36683737
9842062	36684084
9842022	36684070
9844539	36316409
9831789	36643238
9834739	36643303
9832479	36544430
9816606	36597633
9828068	36205241
9825207	36624851
9824681	36615943
9824477	36616471
9824446	36616422
9824180	36616505
9823826	36616425
9823686	36616482
9821911	36615345
9821659	36614914
9820198	36613557
9820130	36613973
9817120	35983614
9812792	36577855
9805088	35916026
9798140	36618488
9811994	35618898
9796874	35781895
9767845	36601411
9805417	36586045
9805339	36594040
9791781	36572931
9791564	36578441
9789980	36566330
9789880	36190075
9789044	36564487
9786850	36557965
9785440	36555513
9785431	36555555
9785025	36559782
9784836	36559724
9784766	36556733
9781012	36559336
9780905	36559710
9780903	36559119
9777933	36547323
9777613	36547293
9777565	36547286
9776537	36473193
9776356	36546918
9775166	36551204
9774902	36550995
9774207	36551001
9773448	36544214
9769142	36570876
9762304	36307870
9757762	36532890
9755335	36531472
9737628	36498931
9736129	36497034
9735891	36497093
9730024	36506090
9685373	36505699
9723509	36483752
9716339	36478886
9705153	35769056
9719447	36462052
9717702	36466342
9714686	35487761
9714459	36465561
9709615	36466359
9706816	36281962
9706665	36259520
9700768	36434016
9700666	36434099
9700541	36444346
9699423	36430295
9699124	36433156
9698895	36430534
9698802	36433071
9697737	36430476
9697685	36421996
9697195	36365239
9695224	36432047
9693247	36431414
9693177	36365163
9689280	36354603
9687763	36421706
9687736	36354571
9687646	36354532
9687496	36358262
9687400	36358988
9683878	35279821
9680928	35704780
9680250	36412872
9679071	36042130
9668655	36420169
9677304	36419797
9672675	36406217
9670388	36384581
9668586	36404779
9668575	36404784
9668481	36404794
9667911	32671814
9663811	36394047
9663546	36376404
9660579	36388458
9659274	36363402
9659177	36359842
9659175	36365645
9658926	36363351
9658303	36365500
9657938	36365565
9657219	36365749
9656997	36365605
9654832	36365703
9646916	36388952
9643585	36394038
9643422	36347883
9640992	36380884
9581577	36216508
9634984	35620911
9604524	36288300
9633045	35931060
9631111	35938803
9618592	36324893
9609193	36289533
9612273	36295440
9604108	36293558
9609095	36296680
9602075	36286180
9588957	36313396
9601995	36286171
9581349	36260645
9610679	36295328
9614722	36251059
9578226	36253790
9600130	36291119
9599553	36289846
9569310	36243895
9614336	36311582
9599634	36289840
9586141	36239965
9565790	36240264
9558569	36246935
9600728	36291084
9563743	36229846
9603635	36293000
9601477	36286150
9596812	36312561
9586261	36223394
9555002	36224596
9603651	36292917
9593081	36304903
9583595	36278145
9552430	36217173
9551158	36214916
9551082	36216801
9550830	36216955
9611359	36296045
9599187	36289775
9598828	36290377
9548207	36209133
9602064	36286135
9580019	36203409
9579998	36205302
9571570	36236157
9582332	36277380
9571550	36236138
9537172	36202902
9535635	36320226
9581237	36277397
9581161	36277916
9579377	36277383
9577217	36268506
9576845	36267444
9599405	36291622
9590073	36278576
9573624	36235084
9564829	36191194
9540240	36248063
9529701	36190568
9527563	36204260
9605259	36294759
9607487	36296003
9604698	36286447
9569667	36232889
9525370	36178545
9523047	36175446
9604583	36286439
9601625	36286124
9570200	36232775
9570007	36232844
9569964	36232822
9565580	36234548
9528007	36199979
9525806	36248630
9570888	36236022
9519952	36171228
9519557	36171341
9571634	36235989
9552300	36237221
9572615	36235969
9565341	36234475
9549977	36225603
9520222	36203960
9509582	36153566
9590026	36278630
9570174	36232537
9542643	36213076
9547295	36217545
9511303	36171979
9502639	36138491
9499928	36138042
9570516	36234738
9534561	36213083
9532864	36213079
9509183	36168612
9490780	36320849
9607247	36295666
9570154	36232342
9527112	36199627
9508151	36185737
9489778	36127358
9501333	36146055
9520718	36188292
9502083	36145710
9498617	36135302
9481528	36114211
9523717	36106830
9519593	36186849
9516714	36186567
9503108	36145997
9496047	36140393
9493059	36157052
9506157	36145994
9474820	36104428
9473299	36104833
9575133	36098216
9513316	36177178
9513246	36177182
9498068	36140953
9549719	36248276
9502572	36146227
9500994	36145953
9484968	36132982
9484926	36133435
9466301	36097212
9501417	36145946
9496825	36139409
9503810	36145933
9503515	36145937
9504281	36159675
9503128	36145925
9498469	36135286
9501787	36074978
9493496	36157039
9493000	36159699
9467850	36105619
9537274	36087453
9499648	36142239
9499472	36142228
9496721	36139372
9490118	36159698
9465026	36157244
9463533	36110971
9467616	36063125
9445063	36064833
9442992	36064680
9456158	36077541
9504119	36135575
9489951	36157583
9480610	36118588
9479202	36118571
9459434	36110973
9440137	36056161
9526893	36246059
9457793	36080077
9456765	36079419
9456312	36077353
9455001	36078126
9495790	36134974
9475621	36120001
9454696	36077732
9515061	36038801
9498915	36135255
9465253	36105606
9464819	36105601
9460441	36080626
9422158	36038939
9422155	36038860
9458149	36080277
9456137	36077120
9420163	36029392
9420131	36030312
9479135	36018622
9453269	36157910
9411184	36008430
9409591	36006938
9496191	36134920
9402948	36002474
9455682	36076916
9445835	36082161
9445302	36082160
9399122	35999242
9441482	36072706
9438744	36072263
9394013	35996115
9421352	36045954
9486684	36199699
9594995	35917808
9472227	35984428
9416579	36015663
9415937	36015652
9415408	36014722
9406195	36005055
9464889	36105583
9426752	36061222
9588307	35803212
9434766	36061739
9428488	36060701
9417961	36093326
9415419	36015340
9385929	35976537
9385857	35977987
9381575	35974079
9440295	36065192
9404466	36033676
9409154	36012376
9478016	35962859
9408892	36012345
9547967	35922969
9409384	36012313
9377240	35979198
9440371	36101858
9403760	36035492
9403537	36032700
9403055	36032705
9371355	35951605
9367091	35953858
9415011	36015515
9404747	36009827
9364692	35961550
9469746	35229651
9469745	35107345
9414310	36015490
9407827	36012126
9407533	36005094
9405344	36004903
9361720	36043079
9393636	36003512
9393248	36003531
9369940	35955380
9469789	35929581
9481907	35931080
9386844	35990483
9357712	35979174
9352763	35927566
9351106	35927735
9365545	35966730
9368972	35955704
9395625	36059279
9359847	35958033
9467823	36105714
9394124	36185520
9369359	35955588
9369316	35955581
9340901	35912954
9338671	35908010
9338610	35907919
9338579	35907866
9407353	36005079
9374063	35967633
9340315	35923174
9337766	35905180
9407059	36005076
9368581	35955478
9430544	36128224
9332817	35893998
9329428	35896682
9394345	35892691
9332414	35892753
9325729	35882907
9330859	35897571
9355679	35935762
9355510	35938166
9400794	35861034
9357201	35862271
9352227	35936459
9312889	35885057
9324205	35889505
9322700	35890714
9307568	35880129
9300684	35859093
9352550	35937570
9351587	35966759
9321464	35887286
9296456	35853926
9293904	35851272
9288680	35842708
9288261	35842689
9287996	35842720
9335367	35910014
9330079	35910158
9284861	35841013
9544300	35836355
9347394	34877888
9347374	34937425
9311520	35877364
9283586	35835926
9511703	35934386
9397649	35830540
9316171	35890624
9313433	35884324
9300320	35872850
9304736	35874053
9276743	35846175
9276621	35821278
9330514	35910797
9317518	35883601
9318858	35888255
9304713	35875487
9282227	35867753
9317625	35889237
9312793	35884926
9300829	35875498
9364318	35793542
9319089	35877506
9298785	35874802
9258176	35794645
9528762	35791492
9394087	35714576
9294371	35865624
9268876	35808799
9268321	35806825
9254639	35791016
9265091	35804625
9266888	35806407
9260302	35844295
9301694	35874246
9268859	35808747
9322160	35877730
9313419	35884868
9280711	35845411
9268806	35808724
9268798	35808742
9262554	35812001
9269609	35808704
9540010	35762455
9268024	35807400
9342380	35758269
9278074	35847379
9269134	35808630
9233689	35752647
9267737	35806588
9263513	35814009
9269070	35808606
9264314	35735173
9260230	35814012
9260024	35813999
9225998	35739106
9463115	35686928
9463109	35732614
9342144	35734812
9316599	35877479
9268728	35807255
9266849	35805943
9257216	35813995
9257038	35814010
9256958	35814025
9339537	35738951
9318666	35877843
9269230	35808577
9267018	35805907
9231110	35744408
9224261	35743287
9208215	35725606
9208168	35725660
9229929	35746068
9229920	35746069
9233735	35765660
9247975	35715217
9233213	35761932
9228366	35744339
9227074	35746041
9220845	35740971
9205926	35715472
9205925	35715452
9205076	35715824
9443452	35712780
9382329	35711142
9277590	35708275
9245946	35784682
9230656	35745858
9229005	35746031
9213433	35784638
9213234	35782964
9202848	35709083
9202102	35710420
9514144	36177378
9340288	35919843
9233272	35761844
9200715	35705659
9545995	35699648
9487879	36277082
9237472	35774060
9237206	35774063
9224315	35743076
9223800	35743073
9247980	35696386
9230998	35744255
9229101	35745964
9228432	35744916
9222261	35735716
9220243	35740409
9188245	35690871
9468846	36105141
9265242	35813450
9228556	35756385
9185966	35681160
9182251	35679245
9277585	35675906
9230847	35745646
9223568	35742851
9216719	35757798
9192696	35755423
9231172	35745784
9221394	35740991
9218437	35754737
9209768	35747494
9213825	35757025
9208203	35734444
9207277	35733528
9182463	35684575
9224601	35735929
9181728	35683001
9181423	35682966
9166733	35661107
9164710	35658870
9353450	35652496
9313484	35652188
9282836	35653714
9256949	35845319
9228053	35736179
9202252	35721944
9163149	35669968
9279817	35845505
9225469	35735926
9225263	35735925
9225241	35735923
9194657	35358476
9176362	35693891
9222617	35735688
9183065	35683920
9173896	35685142
9158383	35642070
9156498	35639212
9227984	35736169
9219846	35735483
9201971	35719204
9182191	35683730
9182726	35683879
9181122	35682779
9445523	35717569
9228247	35736270
9148194	35644018
9178771	35694480
9162816	35664641
9294108	35612710
9230561	35736147
9182421	35684342
9132444	35613259
9297736	35623463
9188297	35702348
9182750	35683803
9171110	35685088
9416811	36131996
9169671	35605974
9168279	35677303
9149862	35645271
9147556	35629761
9144873	35629755
9143216	35630814
9313489	35599385
9254483	35813471
9146522	35631981
9124176	35596837
9257843	35865115
9163812	35669875
9147700	35631965
9146176	35628525
9161675	35663324
9146691	35628505
9141723	35621612
9157057	35665201
9156584	35583849
9138878	35625903
9138713	35624651
9144639	35628424
9114023	35581234
9290187	35576622
9110748	35577841
9110432	35577977
9138937	35625479
9169369	35673575
9144778	35631885
9136668	35633940
9109989	35584534
9106696	35562356
9103298	35562776
9478008	35551635
9152674	35656194
9141488	35621594
9137301	35548888
9134856	35634504
9131361	34652973
9198986	35543610
9171877	35546000
9143549	35630862
9143386	35629475
9140815	35628195
9140455	35628172
9117023	35600951
9093129	35558843
9147529	35629441
9140703	35621593
9140409	35628150
9088426	35558837
9294093	35532736
9238347	35533308
9104277	35567093
9103553	35563888
9120495	35601892
9100331	35563883
9468950	36105131
9097555	35600976
9174384	35513746
9068632	35507049
9154331	35511745
9124573	35178561
9087088	35478144
9087081	35478128
9079777	35540436
9079100	35582708
9064378	35520114
9058046	35491414
9177262	35693720
9097345	35513335
9097005	35513336
9139013	35625424
9141522	35621573
9076351	35528848
9294089	35482210
9262838	35373501
9059879	35509492
9440688	35633638
9159156	35662841
9137720	35621467
9103955	35566947
9100232	35563225
9091599	35573229
9045687	35477829
9301607	35892002
9137565	35621466
9086275	35557856
9092337	35468279
9070791	35529046
9100029	35563742
9477999	35460494
9145851	35629779
9100987	35563068
9099539	35563073
9056247	35502327
9203988	35721572
9105133	35566891
9059157	35509974
9037136	35480561
9033766	35459199
9146046	35631496
9104389	35566849
9023499	35449188
9588817	36299329
9169916	35442775
9104851	35562939
9103990	35573639
9101363	35562923
9101196	35566838
9089373	35557673
9061786	35514436
9036902	35480863
9058883	35357966
9018818	35440610
9016801	35481079
9036249	35466227
9028794	35455764
9025939	35457258
9015146	35436313
9062680	35521516
9062678	35521531
9034958	35469296
9034921	35469170
9013357	35430599
9324218	35383894
9012805	35428800
9133656	35427484
9059085	35509864
9032949	35448145
9009597	35421132
9237629	35782329
9088935	35559153
9062268	35521534
9057909	34476994
9057873	34409861
9034314	35510174
9029864	35458338
9029004	35457113
9027330	35456684
9008019	35418612
9007228	35432940
9007154	35425032
9161989	35412953
9018182	35450413
9028881	35458012
9028204	35457055
9025042	35458303
9018217	35495963
9006749	35441118
8994720	35397053
8994334	35397609
9036308	35466258
9023049	35464727
9021399	35464719
9204391	35467661
9019152	35463757
8991283	35403005
8988331	35384521
8984350	35425628
9472025	36176607
9035703	35479406
9026015	35474849
9013933	35445004
8981929	35379318
9092345	35364810
9276584	35359187
9110470	35362831
9045489	35224777
9032874	35448115
9000896	35407927
9000385	35419175
8980559	35415300
9278976	35358008
9131876	35231133
9032229	35453566
9009416	35433654
9000590	35407903
8999344	35409254
8998787	35409245
9002603	35406273
8978691	35388269
9159483	35669320
9016838	35449926
9012179	35349260
8998324	35409129
8998132	35406716
8964865	35348885
9097905	35574159
9026760	35453539
9003212	35406244
8999617	35407826
9000627	35408538
8993529	35333118
8985181	35424939
9030383	35453514
9027547	35447690
9002644	35406188
8999610	35407727
8968670	35372816
8948220	35332169
9618170	35319809
9030627	35448100
9003185	35406174
8998458	35408812
8983501	35316841
8941093	35319008
9343266	35312806
9314886	35244205
9280498	35846480
8977840	35387328
8955708	35335595
8955516	35328815
8953508	35329775
8945860	35324815
8945228	35324816
8938420	35314679
8961369	35387266
9137317	35306861
9072571	35314143
8971606	35372309
8960005	35355590
8954945	35328732
8950511	35335811
8948625	35334761
8945876	35327502
8931983	35303915
8972024	34409851
8972013	35172637
8969767	35368802
8951756	35335542
8948985	35328661
8945360	35326220
9279224	35846348
9206822	35213846
8926343	35294246
8965571	35372307
8948861	35329621
8944785	35327131
8941537	35342430
8924165	35293384
9545810	35288951
8951525	35328536
8932947	35309966
8949723	35282678
8962756	35226880
8954149	35329543
8953860	35335742
8951001	35330443
8923703	35299865
8982264	35424739
8965769	35415291
8960386	35359450
8952194	35335980
8913482	35267105
9284642	35266304
9034760	35263096
8982211	35424724
8959585	35356779
8945112	35350319
9313849	35257514
9266355	35259994
8957954	35350177
8952256	35334714
8949191	35335413
8946714	35326377
8973756	35249446
8945861	35327419
8914554	35280332
8913250	35330941
8911734	35269204
8900416	35255978
8945127	35324798
9311434	35246958
8915043	35267859
8910833	35269969
9472018	36176622
9037396	35518819
8915124	35267843
8913112	35281595
8912363	35269342
8911644	35269131
8894346	35241686
8945720	35327586
8941216	35340432
8910869	35269908
8890722	35235612
9339399	36036028
9148401	35656186
9096800	35232011
8942046	35166739
8914556	35280331
8888655	35233043
8998491	35419207
8953107	35323480
8946016	35327575
8912370	35267786
8911855	35269057
8910854	35269850
8908529	35284718
8882755	35251884
9136958	35235865
8950797	35323260
8910327	35269758
9373941	35218664
9159479	35669324
9232678	35813535
8911496	35268930
8909131	35284421
8993765	35411313
8924925	35195399
8915260	35196454
9044007	35495567
8909090	35267266
9137320	35189712
9055902	35187748
8899164	35265605
8895031	35281630
8874486	35209218
8874420	35214198
8860406	35195151
8892476	35252691
8880715	35216431
8880322	35216432
8858457	35183254
9035118	35118812
8894886	35252134
8883120	34993547
8879195	35216370
8872741	35181608
9012690	35065000
8888825	35252127
8888415	35252187
8958385	35386349
8908470	35317437
8895492	35641165
8889560	35166293
8876556	35215658
8858016	35210768
8856950	35228992
9358784	35581097
9007541	35431333
8880586	35214149
8871917	35200502
8860569	35198635
8872166	35200496
9242946	35152363
8880126	35216156
8876762	35216145
9159486	35669332
8856825	35186053
8837663	35149687
8939435	35143298
8878901	35215583
8973621	35139764
8886567	35243350
8865418	35223968
9191256	35133126
8861432	35211157
8861371	35211466
8855887	35062000
8850674	35198961
8839485	35160639
8840493	35164370
8869374	35200419
8836906	35163761
9130400	35119649
8981893	35119216
8971212	35119647
8871551	35200475
8854281	35186904
8854213	35185472
8837436	35154326
8816921	35121806
8815981	35120168
9267199	35814311
8850694	35186910
8838484	35160591
8836229	35163657
8974223	35109755
8847752	35186903
8836187	35163639
8812248	35109907
8811059	35110659
9109764	35576112
9071058	35529045
8843873	35178384
8841887	35198959
8839072	35159848
8805416	35101034
8876262	35182063
8869556	35205093
8965085	35386455
8948571	35092352
8838336	35164209
9306773	35088923
8917415	35005773
8883951	35225976
8871842	35200467
8831845	35155420
8800282	35090559
8796587	35090498
8961582	35204718
8883969	35225974
8848986	35308847
8836142	35163360
8835777	35163379
8834075	35159255
8795430	35087061
8878505	35214015
8839966	35160475
8835857	35163348
8791960	35082331
8791608	35080981
8839747	35159735
9271266	35072461
8840532	35160453
8786765	35072831
8786760	35072812
8785478	35073961
8808263	35128373
8836995	35160784
9016367	35074166
8842259	35185372
8838367	35163962
8782458	35061528
9130389	35048331
8924872	35050596
8900679	34951427
8840383	35160389
8794699	35096071
8772069	35057863
8874367	35213963
8869372	35203423
8838902	35159664
8815058	35222704
8802107	35111053
8779283	35055172
8777905	35057400
8763461	35059500
8781121	35055112
8756142	34781025
8788488	35076543
8776115	35055092
8773610	35053394
8759655	35030217
8852266	35187285
8796241	35026112
8780937	35054724
9305155	34861079
8986588	34967148
8759537	35022716
8780835	35054693
8781663	35055231
8781623	35054678
8779115	35057053
8773154	35049734
8772944	35053105
8748722	35013167
8744299	35012663
8775700	35054866
8743920	35024136
9131435	34990240
8788533	35076515
8782149	35071210
8765117	34991339
8749129	34994383
8744076	35024135
8740469	34991615
9355310	35935166
9008767	34932270
8764679	34987101
8750693	35011740
8745742	35008984
8745252	35008965
8745109	35008953
8725258	34983551
8762272	35046799
8745928	35009464
9375439	34591300
8919664	35234166
8919656	35234167
8753274	35036897
8745160	35008918
8692907	34976201
8692142	34975342
10257346	36580411
10104777	36575316
9973449	36263780
9973364	36537810
9948704	36541764
9948699	36537814
9880341	36761837
9808374	36279564
10107166	36468661
10074476	35604556
10067115	36468451
10007991	36915401
9926949	36524874
9871403	36742342
9802464	36714831
9875382	36577381
9710575	36699350
9856028	36671764
9847410	35503314
9830221	36636354
9825722	36478036
9825614	36215042
9825447	36417935
9825411	36624665
9828640	36151923
9800044	36215728
9813921	36450254
9811668	36618412
9805581	36370074
9796060	35713644
9795193	36589459
9793520	36575445
9780023	36811582
9777964	36554152
9768161	36539425
9748370	36532492
9718587	36471782
9713302	36450445
9711859	36446525
9704760	36374853
9700932	36434498
9700667	36433985
9689701	36438626
9686656	36421428
9684490	36418514
9682955	36439150
9682010	36438869
9678344	36420258
9676033	36136078
9663331	36387025
9641236	36388979
9641191	36386687
9653071	35353881
9636038	36345344
9633600	36329028
9629650	36269772
9619308	36325065
9618790	36325053
9851973	36217030
9837656	35381066
9641663	36189831
9840751	35900012
9818370	36612203
9816661	36619168
9800040	36563404
9813732	36619980
9805594	36416122
9800292	36590163
9792913	36582834
9763685	36379252
9765128	36445109
9763538	36536476
9743159	36519105
9723398	36483536
9717711	35998480
9713373	36465101
9713371	36465109
9712896	35933497
9711518	36449390
9708707	36468011
9700916	36434499
9700271	36444303
9692470	36430344
9686702	36428308
9686120	36419000
9678764	36425757
9678737	36425754
9678731	36425756
9677488	36184188
9677485	36215114
9646488	36415883
9674144	36399439
9664052	36380355
9654750	36362019
9646953	36388990
9643367	36347894
9636036	36345336
9634958	36341453
9634177	36341099
9633746	36339253
9633745	36339265
9632930	36279294
9618165	35804437
9624192	36329894
9622863	36316338
9622504	36330413
9618622	36325332
9597258	36314754
9587291	36271102
9584907	36266270
9584516	36264868
9612825	36251711
9604016	36293229
9558163	36254161
9556750	36224302
9550832	36216838
9549714	36246574
9547052	36207330
9547001	36207341
9546860	36207536
9589211	36300002
9587016	36281448
9563388	36249814
9563374	36248801
9562094	36247545
9523045	36175425
9571285	36233593
9551568	36238934
9551055	36238942
9536753	36156073
9537444	36211429
9547195	36217551
9504879	36142846
9486588	36124805
9523408	36186446
9511687	36149459
9480832	36124642
9523412	36185354
9523353	36185375
9469948	36099249
9469930	36110897
9464258	36137310
9499358	36142321
9501238	36144394
9490034	36157578
9448731	36068227
9531052	36204277
9436124	36048886
9471316	36119022
9460966	36093347
9468810	36110838
9503974	36144212
9468384	36111256
9474291	36117994
9459019	36091132
9457086	36091033
9563693	36000837
9412287	36014951
9396869	35996085
9393557	35989599
9437857	36060070
9406351	36005150
9437856	36060076
9381599	35974156
9440293	36065182
9377144	35971177
9396034	36017258
9418851	36039290
9389556	35990635
9382345	35992074
9409860	36013226
9399485	36034225
9382335	35990960
9404733	36009782
9377275	35979235
9371713	35914142
9357261	35945960
9339198	35907803
9338053	35906210
9328843	35907451
9322829	35910672
9358437	35958127
9358258	35958991
9357946	35957821
9352198	35877694
9420508	36043050
9306175	35864476
9385710	35992081
9296487	35853978
9315816	35883654
9297330	35875687
9283004	35839997
9356104	35942105
9397402	35801944
9277214	35846873
9377698	35786424
9552572	35952468
9283940	35847555
9247075	35773268
9320269	35889989
9287814	35856027
9237125	35760776
9235471	35758789
9246346	35748700
9319133	35887528
9318602	35891354
9260275	35814015
9283889	35847558
9216546	35731728
9349450	35727093
9254016	35800769
9253728	35800753
9387508	35708495
9243560	35782866
9217603	35754689
9343920	35928403
9234276	35770086
9188852	35692045
9228728	35746541
9376276	35680552
9294410	35671510
9421481	35670759
9209725	35747391
9176654	35677070
9203009	35666771
9219880	35740337
9204232	35720401
9213702	35754734
9199004	35719399
9160265	35650297
9159580	35648852
9158274	35650521
9216591	35639793
9194136	35712079
9168475	35677454
9140285	35622828
9134692	35619179
9301876	35874919
9252735	35609981
9171821	35686122
9131939	35634241
9132403	35476817
9122918	35595797
9159578	35588132
9313503	35585676
9157216	35663013
9145671	35628303
9142129	35626576
9135355	35646858
9252820	35536253
9125672	35647330
9153987	35734393
9613604	35466851
9063065	35501689
9060002	35500936
9241370	35398963
9170149	35476524
9060376	35442944
9018793	35440735
9057046	35505877
9015124	35436294
9026876	35455758
9263421	35812291
9049586	35492590
9009680	35421130
9468631	36128554
9029281	35453789
9005655	35414121
9000950	35404230
9590754	35352494
9044165	35494245
9156406	35388180
9021444	35464423
8989232	35390060
9140045	35647580
9077660	35633986
9036134	35479404
9022674	35466329
8998971	35409008
8960981	35339898
8987526	35399296
9261837	35428514
8949988	35323700
8971930	35372808
8946103	35327643
9189052	35301123
8920222	35286349
8958329	35355524
8958332	35355520
9076893	35535207
8957031	35345455
9040813	35258342
8957869	35350784
8900155	35265835
8957021	35345453
9216581	35234850
8924618	35309325
9275737	35845309
8921555	35300429
9226209	35226340
8982575	35201651
8890431	35251772
8908217	35281736
8906444	35281278
8899209	35265671
9540660	35147263
8872053	35205414
8857310	35181660
9004640	35176145
9047641	35658114
8880922	35157698
8879554	35216205
8899414	35265807
8869380	35205160
8842955	35145319
8832851	35144633
8859635	35198001
8859411	35198572
8971652	35137089
8859528	35243212
8854505	35185890
8861636	35243228
8851229	35198911
9169921	35114195
8916040	35098564
8830701	35100263
8868632	35205087
8840188	35164166
8796424	35090393
8794106	35085230
8786161	35073308
8783191	35064792
8809615	35061660
8543173	34745571
8767216	35042384
8779079	35055430
8803189	35030172
9097825	35023730
8775850	35055703
8803616	35128358
8756645	35418297
9351981	35022690
8752762	35017663
8956815	35017099
8773257	35053093
8764688	34992138
8807862	35128207
9446424	35437727
9446379	34888717
8762462	35072016
8720153	34981007
8664715	34813998
10229080	35927477
10439739	36131018
10156628	35411432
10074944	37082606
10087738	35973415
10067123	36533319
10017508	36302986
10014576	36460803
9999303	36908856
9978919	36873192
9927378	36475880
9910597	36574652
9908644	36409439
9878962	34030620
9811165	36239989
9894119	36445970
10123873	35414020
10074969	37082580
10087106	37056273
10069807	36545881
10043053	36170403
10030752	35809207
10024110	36527824
9977136	35944210
9973304	36541757
9947078	36417130
9901190	35926463
9897195	36751497
9855877	36671463
9844236	35696080
9834748	36643307
9825509	36318258
9825416	36300619
9829412	36515985
9828766	36256487
9817713	36612120
9744575	36619349
9815075	36619878
9813122	36445533
9807827	36605933
9797957	36590436
9796814	36549270
9788854	36572185
9780627	36564503
9780200	36550357
9768637	36541258
9758498	36568849
9763897	36561369
9763681	36561432
9762506	36544705
9748417	36531216
9747870	36169805
9645398	36519060
9744173	36518291
9729355	36504676
9724533	36483809
9722847	36470860
9717435	36466784
9716669	36461090
9714814	36395331
9710384	36467728
9701318	36447528
9698261	36432868
9692066	36595896
9687427	36421701
9685410	36439114
9682400	36425139
9675566	36214220
9671584	36319118
9670457	36396987
9669800	36408112
9669190	36074145
9665858	36179089
9638966	36239315
9663981	36386877
9660593	36371910
9659287	36361728
9657499	36361688
9648668	36389146
9647193	36382188
9644469	36348288
9641008	36387601
9639812	36342925
9639657	36353202
9637365	36348957
9632860	36340404
9627357	36000240
9626310	36148757
9623819	36317784
9618575	36310239
9851335	36545790
9844218	36660546
9841284	36621102
9825565	36243975
9825500	36200838
9823186	36374431
9822106	36548438
9820711	36614016
9820242	36613705
9818595	36611938
9818381	36611841
9813163	36282293
9812720	36619206
9811449	36453573
9809379	36579638
